"Prostate Biopsy Tmpleate"
"A",-7,35.0,25.0,30,35.0,25.0,50,150
"A",-6,30.0,25.0,30,30.0,25.0,50,150
"A",-5,25.0,25.0,30,25.0,25.0,50,150
"A",-4,20.0,25.0,30,20.0,25.0,50,150
"A",-3,15.0,25.0,30,15.0,25.0,50,150
"A",-2,10.0,25.0,30,10.0,25.0,50,150
"A",-1,5.0,25.0,30,5.0,25.0,50,150
"A",0,0.0,25.0,30,0.0,25.0,50,150
"A",1,-5.0,25.0,30,-5.0,25.0,50,150
"A",2,-10.0,25.0,30,-10.0,25.0,50,150
"A",3,-15.0,25.0,30,-15.0,25.0,50,150
"A",4,-20.0,25.0,30,-20.0,25.0,50,150
"A",5,-25.0,25.0,30,-25.0,25.0,50,150
"A",6,-30.0,25.0,30,-30.0,25.0,50,150
"A",7,-35.0,25.0,30,-35.0,25.0,50,150
"B",-7,35.0,20.0,30,35.0,20.0,50,150
"B",-6,30.0,20.0,30,30.0,20.0,50,150
"B",-5,25.0,20.0,30,25.0,20.0,50,150
"B",-4,20.0,20.0,30,20.0,20.0,50,150
"B",-3,15.0,20.0,30,15.0,20.0,50,150
"B",-2,10.0,20.0,30,10.0,20.0,50,150
"B",-1,5.0,20.0,30,5.0,20.0,50,150
"B",0,0.0,20.0,30,0.0,20.0,50,150
"B",1,-5.0,20.0,30,-5.0,20.0,50,150
"B",2,-10.0,20.0,30,-10.0,20.0,50,150
"B",3,-15.0,20.0,30,-15.0,20.0,50,150
"B",4,-20.0,20.0,30,-20.0,20.0,50,150
"B",5,-25.0,20.0,30,-25.0,20.0,50,150
"B",6,-30.0,20.0,30,-30.0,20.0,50,150
"B",7,-35.0,20.0,30,-35.0,20.0,50,150
"C",-7,35.0,15.0,30,35.0,15.0,50,150
"C",-6,30.0,15.0,30,30.0,15.0,50,150
"C",-5,25.0,15.0,30,25.0,15.0,50,150
"C",-4,20.0,15.0,30,20.0,15.0,50,150
"C",-3,15.0,15.0,30,15.0,15.0,50,150
"C",-2,10.0,15.0,30,10.0,15.0,50,150
"C",-1,5.0,15.0,30,5.0,15.0,50,150
"C",0,0.0,15.0,30,0.0,15.0,50,150
"C",1,-5.0,15.0,30,-5.0,15.0,50,150
"C",2,-10.0,15.0,30,-10.0,15.0,50,150
"C",3,-15.0,15.0,30,-15.0,15.0,50,150
"C",4,-20.0,15.0,30,-20.0,15.0,50,150
"C",5,-25.0,15.0,30,-25.0,15.0,50,150
"C",6,-30.0,15.0,30,-30.0,15.0,50,150
"C",7,-35.0,15.0,30,-35.0,15.0,50,150
"D",-7,35.0,10.0,30,35.0,10.0,50,150
"D",-6,30.0,10.0,30,30.0,10.0,50,150
"D",-5,25.0,10.0,30,25.0,10.0,50,150
"D",-4,20.0,10.0,30,20.0,10.0,50,150
"D",-3,15.0,10.0,30,15.0,10.0,50,150
"D",-2,10.0,10.0,30,10.0,10.0,50,150
"D",-1,5.0,10.0,30,5.0,10.0,50,150
"D",0,0.0,10.0,30,0.0,10.0,50,150
"D",1,-5.0,10.0,30,-5.0,10.0,50,150
"D",2,-10.0,10.0,30,-10.0,10.0,50,150
"D",3,-15.0,10.0,30,-15.0,10.0,50,150
"D",4,-20.0,10.0,30,-20.0,10.0,50,150
"D",5,-25.0,10.0,30,-25.0,10.0,50,150
"D",6,-30.0,10.0,30,-30.0,10.0,50,150
"D",7,-35.0,10.0,30,-35.0,10.0,50,150
"E",-7,35.0,5.0,30,35.0,5.0,50,150
"E",-6,30.0,5.0,30,30.0,5.0,50,150
"E",-5,25.0,5.0,30,25.0,5.0,50,150
"E",-4,20.0,5.0,30,20.0,5.0,50,150
"E",-3,15.0,5.0,30,15.0,5.0,50,150
"E",-2,10.0,5.0,30,10.0,5.0,50,150
"E",-1,5.0,5.0,30,5.0,5.0,50,150
"E",0,0.0,5.0,30,0.0,5.0,50,150
"E",1,-5.0,5.0,30,-5.0,5.0,50,150
"E",2,-10.0,5.0,30,-10.0,5.0,50,150
"E",3,-15.0,5.0,30,-15.0,5.0,50,150
"E",4,-20.0,5.0,30,-20.0,5.0,50,150
"E",5,-25.0,5.0,30,-25.0,5.0,50,150
"E",6,-30.0,5.0,30,-30.0,5.0,50,150
"E",7,-35.0,5.0,30,-35.0,5.0,50,150
"F",-7,35.0,0.0,30,35.0,0.0,50,150
"F",-6,30.0,0.0,30,30.0,0.0,50,150
"F",-5,25.0,0.0,30,25.0,0.0,50,150
"F",-4,20.0,0.0,30,20.0,0.0,50,150
"F",-3,15.0,0.0,30,15.0,0.0,50,150
"F",-2,10.0,0.0,30,10.0,0.0,50,150
"F",-1,5.0,0.0,30,5.0,0.0,50,150
"F",0,0.0,0.0,30,0.0,0.0,50,150
"F",1,-5.0,0.0,30,-5.0,0.0,50,150
"F",2,-10.0,0.0,30,-10.0,0.0,50,150
"F",3,-15.0,0.0,30,-15.0,0.0,50,150
"F",4,-20.0,0.0,30,-20.0,0.0,50,150
"F",5,-25.0,0.0,30,-25.0,0.0,50,150
"F",6,-30.0,0.0,30,-30.0,0.0,50,150
"F",7,-35.0,0.0,30,-35.0,0.0,50,150
"G",-7,35.0,-5.0,30,35.0,-5.0,50,150
"G",-6,30.0,-5.0,30,30.0,-5.0,50,150
"G",-5,25.0,-5.0,30,25.0,-5.0,50,150
"G",-4,20.0,-5.0,30,20.0,-5.0,50,150
"G",-3,15.0,-5.0,30,15.0,-5.0,50,150
"G",-2,10.0,-5.0,30,10.0,-5.0,50,150
"G",-1,5.0,-5.0,30,5.0,-5.0,50,150
"G",0,0.0,-5.0,30,0.0,-5.0,50,150
"G",1,-5.0,-5.0,30,-5.0,-5.0,50,150
"G",2,-10.0,-5.0,30,-10.0,-5.0,50,150
"G",3,-15.0,-5.0,30,-15.0,-5.0,50,150
"G",4,-20.0,-5.0,30,-20.0,-5.0,50,150
"G",5,-25.0,-5.0,30,-25.0,-5.0,50,150
"G",6,-30.0,-5.0,30,-30.0,-5.0,50,150
"G",7,-35.0,-5.0,30,-35.0,-5.0,50,150
"H",-7,35.0,-10.0,30,35.0,-10.0,50,150
"H",-6,30.0,-10.0,30,30.0,-10.0,50,150
"H",-5,25.0,-10.0,30,25.0,-10.0,50,150
"H",-4,20.0,-10.0,30,20.0,-10.0,50,150
"H",-3,15.0,-10.0,30,15.0,-10.0,50,150
"H",-2,10.0,-10.0,30,10.0,-10.0,50,150
"H",-1,5.0,-10.0,30,5.0,-10.0,50,150
"H",0,0.0,-10.0,30,0.0,-10.0,50,150
"H",1,-5.0,-10.0,30,-5.0,-10.0,50,150
"H",2,-10.0,-10.0,30,-10.0,-10.0,50,150
"H",3,-15.0,-10.0,30,-15.0,-10.0,50,150
"H",4,-20.0,-10.0,30,-20.0,-10.0,50,150
"H",5,-25.0,-10.0,30,-25.0,-10.0,50,150
"H",6,-30.0,-10.0,30,-30.0,-10.0,50,150
"H",7,-35.0,-10.0,30,-35.0,-10.0,50,150
"I",-7,35.0,-15.0,30,35.0,-15.0,50,150
"I",-6,30.0,-15.0,30,30.0,-15.0,50,150
"I",-5,25.0,-15.0,30,25.0,-15.0,50,150
"I",-4,20.0,-15.0,30,20.0,-15.0,50,150
"I",-3,15.0,-15.0,30,15.0,-15.0,50,150
"I",-2,10.0,-15.0,30,10.0,-15.0,50,150
"I",-1,5.0,-15.0,30,5.0,-15.0,50,150
"I",0,0.0,-15.0,30,0.0,-15.0,50,150
"I",1,-5.0,-15.0,30,-5.0,-15.0,50,150
"I",2,-10.0,-15.0,30,-10.0,-15.0,50,150
"I",3,-15.0,-15.0,30,-15.0,-15.0,50,150
"I",4,-20.0,-15.0,30,-20.0,-15.0,50,150
"I",5,-25.0,-15.0,30,-25.0,-15.0,50,150
"I",6,-30.0,-15.0,30,-30.0,-15.0,50,150
"I",7,-35.0,-15.0,30,-35.0,-15.0,50,150
"J",-7,35.0,-20.0,30,35.0,-20.0,50,150
"J",-6,30.0,-20.0,30,30.0,-20.0,50,150
"J",-5,25.0,-20.0,30,25.0,-20.0,50,150
"J",-4,20.0,-20.0,30,20.0,-20.0,50,150
"J",-3,15.0,-20.0,30,15.0,-20.0,50,150
"J",-2,10.0,-20.0,30,10.0,-20.0,50,150
"J",-1,5.0,-20.0,30,5.0,-20.0,50,150
"J",0,0.0,-20.0,30,0.0,-20.0,50,150
"J",1,-5.0,-20.0,30,-5.0,-20.0,50,150
"J",2,-10.0,-20.0,30,-10.0,-20.0,50,150
"J",3,-15.0,-20.0,30,-15.0,-20.0,50,150
"J",4,-20.0,-20.0,30,-20.0,-20.0,50,150
"J",5,-25.0,-20.0,30,-25.0,-20.0,50,150
"J",6,-30.0,-20.0,30,-30.0,-20.0,50,150
"J",7,-35.0,-20.0,30,-35.0,-20.0,50,150
"K",-7,35.0,-25.0,30,35.0,-25.0,50,150
"K",-6,30.0,-25.0,30,30.0,-25.0,50,150
"K",-5,25.0,-25.0,30,25.0,-25.0,50,150
"K",-4,20.0,-25.0,30,20.0,-25.0,50,150
"K",-3,15.0,-25.0,30,15.0,-25.0,50,150
"K",-2,10.0,-25.0,30,10.0,-25.0,50,150
"K",-1,5.0,-25.0,30,5.0,-25.0,50,150
"K",0,0.0,-25.0,30,0.0,-25.0,50,150
"K",1,-5.0,-25.0,30,-5.0,-25.0,50,150
"K",2,-10.0,-25.0,30,-10.0,-25.0,50,150
"K",3,-15.0,-25.0,30,-15.0,-25.0,50,150
"K",4,-20.0,-25.0,30,-20.0,-25.0,50,150
"K",5,-25.0,-25.0,30,-25.0,-25.0,50,150
"K",6,-30.0,-25.0,30,-30.0,-25.0,50,150
"K",7,-35.0,-25.0,30,-35.0,-25.0,50,150
"L",-7,35.0,-30.0,30,35.0,-30.0,50,150
"L",-6,30.0,-30.0,30,30.0,-30.0,50,150
"L",-5,25.0,-30.0,30,25.0,-30.0,50,150
"L",-4,20.0,-30.0,30,20.0,-30.0,50,150
"L",-3,15.0,-30.0,30,15.0,-30.0,50,150
"L",-2,10.0,-30.0,30,10.0,-30.0,50,150
"L",-1,5.0,-30.0,30,5.0,-30.0,50,150
"L",0,0.0,-30.0,30,0.0,-30.0,50,150
"L",1,-5.0,-30.0,30,-5.0,-30.0,50,150
"L",2,-10.0,-30.0,30,-10.0,-30.0,50,150
"L",3,-15.0,-30.0,30,-15.0,-30.0,50,150
"L",4,-20.0,-30.0,30,-20.0,-30.0,50,150
"L",5,-25.0,-30.0,30,-25.0,-30.0,50,150
"L",6,-30.0,-30.0,30,-30.0,-30.0,50,150
"L",7,-35.0,-30.0,30,-35.0,-30.0,50,150
"M",-7,35.0,-35.0,30,35.0,-35.0,50,150
"M",-6,30.0,-35.0,30,30.0,-35.0,50,150
"M",-5,25.0,-35.0,30,25.0,-35.0,50,150
"M",-4,20.0,-35.0,30,20.0,-35.0,50,150
"M",-3,15.0,-35.0,30,15.0,-35.0,50,150
"M",-2,10.0,-35.0,30,10.0,-35.0,50,150
"M",-1,5.0,-35.0,30,5.0,-35.0,50,150
"M",0,0.0,-35.0,30,0.0,-35.0,50,150
"M",1,-5.0,-35.0,30,-5.0,-35.0,50,150
"M",2,-10.0,-35.0,30,-10.0,-35.0,50,150
"M",3,-15.0,-35.0,30,-15.0,-35.0,50,150
"M",4,-20.0,-35.0,30,-20.0,-35.0,50,150
"M",5,-25.0,-35.0,30,-25.0,-35.0,50,150
"M",6,-30.0,-35.0,30,-30.0,-35.0,50,150
"M",7,-35.0,-35.0,30,-35.0,-35.0,50,150
"N",-7,35.0,-40.0,30,35.0,-40.0,50,150
"N",-6,30.0,-40.0,30,30.0,-40.0,50,150
"N",-5,25.0,-40.0,30,25.0,-40.0,50,150
"N",-4,20.0,-40.0,30,20.0,-40.0,50,150
"N",-3,15.0,-40.0,30,15.0,-40.0,50,150
"N",-2,10.0,-40.0,30,10.0,-40.0,50,150
"N",-1,5.0,-40.0,30,5.0,-40.0,50,150
"N",0,0.0,-40.0,30,0.0,-40.0,50,150
"N",1,-5.0,-40.0,30,-5.0,-40.0,50,150
"N",2,-10.0,-40.0,30,-10.0,-40.0,50,150
"N",3,-15.0,-40.0,30,-15.0,-40.0,50,150
"N",4,-20.0,-40.0,30,-20.0,-40.0,50,150
"N",5,-25.0,-40.0,30,-25.0,-40.0,50,150
"N",6,-30.0,-40.0,30,-30.0,-40.0,50,150
"N",7,-35.0,-40.0,30,-35.0,-40.0,50,150
